gbifID;datasetKey;occurrenceID;scientificName;verbatimScientificName;locality;stateProvince;publishingOrgKey;decimalLatitude;decimalLongitude;coordinateUncertaintyInMeters;coordinatePrecision;elevation;elevationAccuracy;eventDate;basisOfRecord;institutionCode;collectionCode;catalogNumber;identifiedBy;dateIdentified;license;recordedBy;typeStatus;establishmentMeans;lastInterpreted;mediaType;issue;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701345793;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:94327;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Sundsetra, 245;Hedmark;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;61.8242;11.7997;10.0;;;;2014-07-16T00:00:00Z;PRESERVED_SPECIMEN;TRH;V;94327;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;2014-07-16T00:00:00Z;CC_BY_4_0;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;;;2019-09-20T17:27:06.485Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701330822;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:94302;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Siksjølia;Hedmark;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;62.3337;11.6295;10.0;;;;2014-07-15T00:00:00Z;PRESERVED_SPECIMEN;TRH;V;94302;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;2014-07-15T00:00:00Z;CC_BY_4_0;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;;;2019-09-20T17:27:06.486Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701330674;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:94313;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Granberget, vest for Ågård, 230;Hedmark;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;61.7485;11.7353;10.0;;;;2014-07-16T00:00:00Z;PRESERVED_SPECIMEN;TRH;V;94313;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;2014-07-16T00:00:00Z;CC_BY_4_0;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;;;2019-09-20T17:27:06.487Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701330645;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:94307;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Stormyra på Bjørbekkåsen, 214;Hedmark;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;61.7712;11.6905;10.0;;;;2014-07-16T00:00:00Z;PRESERVED_SPECIMEN;TRH;V;94307;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;2014-07-16T00:00:00Z;CC_BY_4_0;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;;;2019-09-20T17:27:06.490Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701330582;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:94336;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Myrneset ved Lilleborg (255);Hedmark;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;61.8773;12.1487;10.0;;;;2014-07-16T00:00:00Z;PRESERVED_SPECIMEN;TRH;V;94336;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;2014-07-16T00:00:00Z;CC_BY_4_0;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;;;2019-09-20T17:27:10.380Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701330252;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:94309;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Stormyra på Bjørbekkåsen, 214;Hedmark;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;61.7712;11.6905;10.0;;;;2014-07-16T00:00:00Z;PRESERVED_SPECIMEN;TRH;V;94309;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;2014-07-16T00:00:00Z;CC_BY_4_0;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;;;2019-09-20T17:27:06.842Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701325264;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:94331;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Lillevold, nord for Engerdalssetra;Hedmark;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;61.8272;11.9002;10.0;;;;2014-07-16T00:00:00Z;PRESERVED_SPECIMEN;TRH;V;94331;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;2014-07-16T00:00:00Z;CC_BY_4_0;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;;;2019-09-20T17:27:06.487Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701325261;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:94334;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Myrneset ved Lilleborg (255);Hedmark;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;61.8773;12.1487;10.0;;;;2014-07-16T00:00:00Z;PRESERVED_SPECIMEN;TRH;V;94334;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;2014-07-16T00:00:00Z;CC_BY_4_0;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;;;2019-09-20T17:27:06.519Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701325241;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:94337;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Myrneset ved Lilleborg (255);Hedmark;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;61.8773;12.1487;10.0;;;;2014-07-16T00:00:00Z;PRESERVED_SPECIMEN;TRH;V;94337;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;2014-07-16T00:00:00Z;CC_BY_4_0;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;;;2019-09-20T17:27:06.519Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701325028;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:94326;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Sundsetra, 245;Hedmark;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;61.8242;11.7997;10.0;;;;2014-07-16T00:00:00Z;PRESERVED_SPECIMEN;TRH;V;94326;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;2014-07-16T00:00:00Z;CC_BY_4_0;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;;;2019-09-20T17:27:06.482Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701324675;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:94319;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Granberget, vest-vest for Ågård;Hedmark;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;61.7482;11.7367;10.0;;;;2014-07-16T00:00:00Z;PRESERVED_SPECIMEN;TRH;V;94319;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;2014-07-16T00:00:00Z;CC_BY_4_0;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;;;2019-09-20T17:27:06.485Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701324669;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:94318;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Granberget, vest-vest for Ågård;Hedmark;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;61.7482;11.7367;10.0;;;;2014-07-16T00:00:00Z;PRESERVED_SPECIMEN;TRH;V;94318;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;2014-07-16T00:00:00Z;CC_BY_4_0;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;;;2019-09-20T17:27:06.487Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701324664;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:94316;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Granberget, vest for Ågård, 230;Hedmark;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;61.7485;11.7353;10.0;;;;2014-07-16T00:00:00Z;PRESERVED_SPECIMEN;TRH;V;94316;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;2014-07-16T00:00:00Z;CC_BY_4_0;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;;;2019-09-20T17:27:06.483Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701324659;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:94321;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Granberget, vest-vest for Ågård;Hedmark;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;61.7482;11.7367;10.0;;;;2014-07-16T00:00:00Z;PRESERVED_SPECIMEN;TRH;V;94321;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;2014-07-16T00:00:00Z;CC_BY_4_0;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;;;2019-09-20T17:27:06.483Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701324648;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:94314;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Granberget, vest for Ågård, 230;Hedmark;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;61.7485;11.7353;10.0;;;;2014-07-16T00:00:00Z;PRESERVED_SPECIMEN;TRH;V;94314;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;2014-07-16T00:00:00Z;CC_BY_4_0;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;;;2019-09-20T17:27:06.483Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701324635;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:94324;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Sundsetra, 245;Hedmark;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;61.8242;11.7997;10.0;;;;2014-07-16T00:00:00Z;PRESERVED_SPECIMEN;TRH;V;94324;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;2014-07-16T00:00:00Z;CC_BY_4_0;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;;;2019-09-20T17:27:06.487Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701324395;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:94304;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Siksjølia;Hedmark;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;62.3337;11.6295;10.0;;;;2014-07-15T00:00:00Z;PRESERVED_SPECIMEN;TRH;V;94304;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;2014-07-15T00:00:00Z;CC_BY_4_0;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;;;2019-09-20T17:27:06.487Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701288984;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:94317;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Granberget, vest for Ågård, 230;Hedmark;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;61.7485;11.7353;10.0;;;;2014-07-16T00:00:00Z;PRESERVED_SPECIMEN;TRH;V;94317;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;2014-07-16T00:00:00Z;CC_BY_4_0;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;;;2019-09-20T17:27:06.488Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701288981;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:94325;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Sundsetra, 245;Hedmark;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;61.8242;11.7997;10.0;;;;2014-07-16T00:00:00Z;PRESERVED_SPECIMEN;TRH;V;94325;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;2014-07-16T00:00:00Z;CC_BY_4_0;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;;;2019-09-20T17:27:06.482Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701288933;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:94333;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Myrneset ved Lilleborg (255);Hedmark;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;61.8773;12.1487;10.0;;;;2014-07-16T00:00:00Z;PRESERVED_SPECIMEN;TRH;V;94333;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;2014-07-16T00:00:00Z;CC_BY_4_0;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;;;2019-09-20T17:27:06.519Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701288916;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:94320;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Granberget, vest-vest for Ågård;Hedmark;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;61.7482;11.7367;10.0;;;;2014-07-16T00:00:00Z;PRESERVED_SPECIMEN;TRH;V;94320;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;2014-07-16T00:00:00Z;CC_BY_4_0;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;;;2019-09-20T17:27:06.490Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701288911;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:94306;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Siksjølia;Hedmark;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;62.3337;11.6295;10.0;;;;2014-07-15T00:00:00Z;PRESERVED_SPECIMEN;TRH;V;94306;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;2014-07-15T00:00:00Z;CC_BY_4_0;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;;;2019-09-20T17:27:06.485Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701288888;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:94335;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Myrneset ved Lilleborg (255);Hedmark;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;61.8773;12.1487;10.0;;;;2014-07-16T00:00:00Z;PRESERVED_SPECIMEN;TRH;V;94335;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;2014-07-16T00:00:00Z;CC_BY_4_0;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;;;2019-09-20T17:27:06.519Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701284637;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:92839;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Engerdalssetra: SØ for Litlevoll;Hedmark;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;61.827;11.9002;1.0;;645.0;;2013-07-23T00:00:00Z;PRESERVED_SPECIMEN;TRH;V;92839;Mika Bendiksby;2014-02-27T00:00:00Z;CC_BY_4_0;Leif Galten;;;2019-09-20T17:27:06.486Z;STILLIMAGE;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
